time,Temperature (°C),Pressure (Pa)
2018-02-21 22:05:30.274,21.51,102357.29
2018-02-21 22:05:30.279,21.51,102357.29
2018-02-21 22:05:30.283,21.51,102357.29
2018-02-21 22:05:30.287,21.5,102361.08
2018-02-21 22:05:30.291,21.51,102358.07
2018-02-21 22:05:30.295,21.51,102351.96
2018-02-21 22:05:30.296,21.51,102351.96
2018-02-21 22:05:30.299,21.5,102359.19
2018-02-21 22:05:30.303,21.5,102356.52
2018-02-21 22:05:30.308,21.51,102357.29
2018-02-21 22:05:30.311,21.51,102357.29
2018-02-21 22:05:30.315,21.51,102360.74
2018-02-21 22:05:30.319,21.51,102362.64
2018-02-21 22:05:30.323,21.51,102362.64
2018-02-21 22:05:30.328,21.5,102359.19
2018-02-21 22:05:30.332,21.52,102361.51
2018-02-21 22:05:30.333,21.5,102361.08
2018-02-21 22:05:30.336,21.5,102361.08
2018-02-21 22:05:30.340,21.51,102357.29
2018-02-21 22:05:30.343,21.5,102358.42
2018-02-21 22:05:30.348,21.5,102358.42
2018-02-21 22:05:30.352,21.5,102364.53
2018-02-21 22:05:30.356,21.5,102361.86
2018-02-21 22:05:30.360,21.5,102355.75
2018-02-21 22:05:30.364,21.5,102355.75
2018-02-21 22:05:30.368,21.51,102362.64
2018-02-21 22:05:30.370,21.5,102356.52
2018-02-21 22:05:30.373,21.5,102356.52
2018-02-21 22:05:30.377,21.5,102359.19
2018-02-21 22:05:30.381,21.51,102365.3
2018-02-21 22:05:30.385,21.51,102362.64
2018-02-21 22:05:30.389,21.51,102362.64
2018-02-21 22:05:30.393,21.5,102350.41
2018-02-21 22:05:30.397,21.51,102359.97
2018-02-21 22:05:30.401,21.51,102359.97
2018-02-21 22:05:30.405,21.51,102362.64
2018-02-21 22:05:30.406,21.51,102362.64
2018-02-21 22:05:30.410,21.5,102361.86
2018-02-21 22:05:30.413,21.5,102361.86
2018-02-21 22:05:30.418,21.51,102362.64
2018-02-21 22:05:30.422,21.5,102366.42
2018-02-21 22:05:30.426,21.5,102366.42
2018-02-21 22:05:30.430,21.5,102356.52
2018-02-21 22:05:30.434,21.51,102357.29
2018-02-21 22:05:30.438,21.51,102358.07
2018-02-21 22:05:30.442,21.51,102358.07
2018-02-21 22:05:30.443,21.51,102362.64
2018-02-21 22:05:30.446,21.51,102359.97
2018-02-21 22:05:30.451,21.51,102362.64
2018-02-21 22:05:30.455,21.51,102362.64
2018-02-21 22:05:30.458,21.5,102356.52
2018-02-21 22:05:30.463,21.5,102361.08
2018-02-21 22:05:30.467,21.5,102361.08
2018-02-21 22:05:30.471,21.51,102359.97
2018-02-21 22:05:30.475,21.5,102361.86
2018-02-21 22:05:30.479,21.51,102362.64
2018-02-21 22:05:30.480,21.51,102362.64
2018-02-21 22:05:30.483,21.51,102359.97
2018-02-21 22:05:30.487,21.51,102359.97
2018-02-21 22:05:30.491,21.51,102359.97
2018-02-21 22:05:30.496,21.51,102357.29
2018-02-21 22:05:30.500,21.51,102354.63
2018-02-21 22:05:30.505,21.51,102362.64
2018-02-21 22:05:30.508,21.51,102362.64
2018-02-21 22:05:30.512,21.51,102362.64
2018-02-21 22:05:30.516,21.5,102361.86
2018-02-21 22:05:30.518,21.5,102361.86
2018-02-21 22:05:30.520,21.52,102358.85
2018-02-21 22:05:30.524,21.52,102366.85
2018-02-21 22:05:30.529,21.5,102361.86
2018-02-21 22:05:30.533,21.5,102361.86
2018-02-21 22:05:30.536,21.5,102361.86
2018-02-21 22:05:30.541,21.51,102363.41
2018-02-21 22:05:30.545,21.51,102363.41
2018-02-21 22:05:30.548,21.51,102359.97
2018-02-21 22:05:30.552,21.51,102359.97
2018-02-21 22:05:30.553,21.5,102355.75
2018-02-21 22:05:30.557,21.5,102355.75
2018-02-21 22:05:30.561,21.51,102359.97
2018-02-21 22:05:30.566,21.51,102354.63
2018-02-21 22:05:30.569,21.51,102354.63
2018-02-21 22:05:30.574,21.5,102359.19
2018-02-21 22:05:30.578,21.52,102353.5
2018-02-21 22:05:30.581,21.51,102357.29
2018-02-21 22:05:30.585,21.51,102357.29
2018-02-21 22:05:30.589,21.51,102357.29
2018-02-21 22:05:30.591,21.5,102361.86
2018-02-21 22:05:30.594,21.5,102361.86
2018-02-21 22:05:30.598,21.51,102362.64
2018-02-21 22:05:30.602,21.52,102353.5
2018-02-21 22:05:30.608,21.5,102355.75
2018-02-21 22:05:30.610,21.5,102355.75
2018-02-21 22:05:30.615,21.47,102356.5
2018-02-21 22:05:30.618,21.51,102357.29
2018-02-21 22:05:30.622,21.51,102358.07
2018-02-21 22:05:30.627,21.51,102358.07
2018-02-21 22:05:30.628,21.5,102361.86
2018-02-21 22:05:30.631,21.51,102362.64
2018-02-21 22:05:30.634,21.51,102362.64
2018-02-21 22:05:30.639,21.51,102359.97
2018-02-21 22:05:30.643,21.51,102357.29
2018-02-21 22:05:30.647,21.5,102351.19
2018-02-21 22:05:30.651,21.5,102351.19
2018-02-21 22:05:30.655,21.51,102357.29
2018-02-21 22:05:30.659,21.51,102357.29
2018-02-21 22:05:30.664,21.51,102357.29
2018-02-21 22:05:30.665,21.51,102357.29
2018-02-21 22:05:30.667,21.51,102359.97
2018-02-21 22:05:30.671,21.51,102357.29
2018-02-21 22:05:30.676,21.51,102357.29
2018-02-21 22:05:30.680,21.5,102361.08
2018-02-21 22:05:30.684,21.51,102360.74
2018-02-21 22:05:30.689,21.51,102360.74
2018-02-21 22:05:30.692,21.51,102357.29
2018-02-21 22:05:30.696,21.52,102364.17
2018-02-21 22:05:30.700,21.5,102361.08
2018-02-21 22:05:30.702,21.5,102361.08
2018-02-21 22:05:30.705,21.51,102362.64
2018-02-21 22:05:30.708,21.51,102357.29
2018-02-21 22:05:30.713,21.51,102357.29
2018-02-21 22:05:30.716,21.5,102356.52
2018-02-21 22:05:30.721,21.51,102354.63
2018-02-21 22:05:30.725,21.5,102355.75
2018-02-21 22:05:30.729,21.5,102355.75
2018-02-21 22:05:30.733,21.51,102359.97
2018-02-21 22:05:30.737,21.51,102358.07
2018-02-21 22:05:30.739,21.51,102358.07
2018-02-21 22:05:30.741,21.5,102351.19
2018-02-21 22:05:30.745,21.51,102357.29
2018-02-21 22:05:30.750,21.51,102351.96
2018-02-21 22:05:30.753,21.51,102351.96
2018-02-21 22:05:30.757,21.51,102358.07
2018-02-21 22:05:30.761,21.51,102362.64
2018-02-21 22:05:30.766,21.51,102362.64
2018-02-21 22:05:30.770,21.5,102361.08
2018-02-21 22:05:30.774,21.51,102351.96
2018-02-21 22:05:30.775,21.51,102358.07
2018-02-21 22:05:30.778,21.51,102358.07
2018-02-21 22:05:30.782,21.51,102359.97
2018-02-21 22:05:30.786,21.51,102354.63
2018-02-21 22:05:30.790,21.51,102360.74
2018-02-21 22:05:30.794,21.51,102360.74
2018-02-21 22:05:30.798,21.52,102361.51
2018-02-21 22:05:30.803,21.5,102358.42
2018-02-21 22:05:30.807,21.5,102358.42
2018-02-21 22:05:30.811,21.51,102359.97
2018-02-21 22:05:30.812,21.52,102364.17
2018-02-21 22:05:30.815,21.51,102359.97
2018-02-21 22:05:30.819,21.51,102359.97
2018-02-21 22:05:30.823,21.51,102359.97
2018-02-21 22:05:30.827,21.51,102359.97
2018-02-21 22:05:30.832,21.51,102359.97
2018-02-21 22:05:30.836,21.51,102363.41
2018-02-21 22:05:30.840,21.51,102362.64
2018-02-21 22:05:30.844,21.5,102364.53
2018-02-21 22:05:30.848,21.5,102364.53
2018-02-21 22:05:30.849,21.51,102360.74
2018-02-21 22:05:30.852,21.51,102359.97
2018-02-21 22:05:30.856,21.51,102359.97
2018-02-21 22:05:30.860,21.51,102357.29
2018-02-21 22:05:30.864,21.51,102362.64
2018-02-21 22:05:30.868,21.5,102361.86
2018-02-21 22:05:30.873,21.5,102361.86
2018-02-21 22:05:30.876,21.51,102362.64
2018-02-21 22:05:30.880,21.51,102365.3
2018-02-21 22:05:30.885,21.51,102365.3
2018-02-21 22:05:30.886,21.51,102359.97
2018-02-21 22:05:30.888,21.51,102363.41
2018-02-21 22:05:30.892,21.5,102355.75
2018-02-21 22:05:30.897,21.5,102355.75
2018-02-21 22:05:30.901,21.51,102362.64
2018-02-21 22:05:30.905,21.51,102362.64
2018-02-21 22:05:30.909,21.51,102362.64
2018-02-21 22:05:30.913,21.51,102362.64
2018-02-21 22:05:30.917,21.51,102362.64
2018-02-21 22:05:30.921,21.51,102355.39
2018-02-21 22:05:30.923,21.51,102355.39
2018-02-21 22:05:30.925,21.51,102357.29
2018-02-21 22:05:30.929,21.51,102357.29
2018-02-21 22:05:30.933,21.51,102362.64
2018-02-21 22:05:30.938,21.51,102362.64
2018-02-21 22:05:30.941,21.51,102359.97
2018-02-21 22:05:30.945,21.51,102358.07
2018-02-21 22:05:30.949,21.51,102358.07
2018-02-21 22:05:30.953,21.51,102362.64
2018-02-21 22:05:30.957,21.5,102361.86
2018-02-21 22:05:30.961,21.51,102367.97
2018-02-21 22:05:30.963,21.51,102367.97
2018-02-21 22:05:30.966,21.51,102357.29
2018-02-21 22:05:30.970,21.51,102357.29
2018-02-21 22:05:30.974,21.51,102357.29
2018-02-21 22:05:30.978,21.5,102361.08
2018-02-21 22:05:30.983,21.51,102360.74
2018-02-21 22:05:30.987,21.5,102361.86
2018-02-21 22:05:30.991,21.5,102361.86
2018-02-21 22:05:30.995,21.51,102362.64
2018-02-21 22:05:30.999,21.5,102355.75
2018-02-21 22:05:31.000,21.5,102355.75
2018-02-21 22:05:31.004,21.51,102357.29
2018-02-21 22:05:31.008,21.51,102351.96
2018-02-21 22:05:31.011,21.51,102367.97
2018-02-21 22:05:31.016,21.51,102367.97
2018-02-21 22:05:31.020,21.51,102357.29
2018-02-21 22:05:31.024,21.5,102361.86
2018-02-21 22:05:31.028,21.5,102361.86
2018-02-21 22:05:31.032,21.51,102362.64
2018-02-21 22:05:31.036,21.52,102364.17
2018-02-21 22:05:31.037,21.51,102359.97
2018-02-21 22:05:31.040,21.51,102359.97
2018-02-21 22:05:31.045,21.52,102364.17
2018-02-21 22:05:31.048,21.51,102360.74
2018-02-21 22:05:31.052,21.51,102360.74
2018-02-21 22:05:31.057,21.51,102359.97
2018-02-21 22:05:31.061,21.52,102364.17
2018-02-21 22:05:31.065,21.51,102359.97
2018-02-21 22:05:31.068,21.51,102359.97
2018-02-21 22:05:31.072,21.51,102358.07
2018-02-21 22:05:31.073,21.51,102358.07
2018-02-21 22:05:31.077,21.51,102358.07
2018-02-21 22:05:31.082,21.51,102362.64
2018-02-21 22:05:31.085,21.51,102358.07
2018-02-21 22:05:31.089,21.5,102356.52
2018-02-21 22:05:31.094,21.5,102356.52
2018-02-21 22:05:31.098,21.51,102362.64
2018-02-21 22:05:31.102,21.52,102364.17
2018-02-21 22:05:31.106,21.5,102361.08
2018-02-21 22:05:31.110,21.5,102361.08
2018-02-21 22:05:31.111,21.51,102363.41
2018-02-21 22:05:31.114,21.51,102357.29
2018-02-21 22:05:31.118,21.51,102357.29
2018-02-21 22:05:31.122,21.51,102362.64
2018-02-21 22:05:31.126,21.51,102359.97
2018-02-21 22:05:31.130,21.51,102357.29
2018-02-21 22:05:31.134,21.51,102357.29
2018-02-21 22:05:31.139,21.51,102362.64
2018-02-21 22:05:31.143,21.51,102362.64
2018-02-21 22:05:31.146,21.51,102362.64
2018-02-21 22:05:31.148,21.51,102362.64
2018-02-21 22:05:31.151,21.52,102364.17
2018-02-21 22:05:31.156,21.51,102357.29
2018-02-21 22:05:31.159,21.51,102357.29
2018-02-21 22:05:31.163,21.51,102357.29
2018-02-21 22:05:31.167,21.5,102353.85
2018-02-21 22:05:31.172,21.5,102353.85
2018-02-21 22:05:31.176,21.51,102358.07
2018-02-21 22:05:31.180,21.51,102357.29
2018-02-21 22:05:31.184,21.51,102362.64
2018-02-21 22:05:31.185,21.51,102362.64
2018-02-21 22:05:31.187,21.5,102356.52
2018-02-21 22:05:31.191,21.51,102358.07
2018-02-21 22:05:31.195,21.51,102358.07
2018-02-21 22:05:31.199,21.51,102362.64
2018-02-21 22:05:31.205,21.51,102362.64
2018-02-21 22:05:31.209,21.51,102357.29
2018-02-21 22:05:31.212,21.51,102357.29
2018-02-21 22:05:31.216,21.51,102362.64
2018-02-21 22:05:31.221,21.51,102363.41
2018-02-21 22:05:31.222,21.51,102363.41
2018-02-21 22:05:31.225,21.5,102359.19
2018-02-21 22:05:31.229,21.51,102359.97
2018-02-21 22:05:31.233,21.51,102366.08
2018-02-21 22:05:31.237,21.51,102366.08
2018-02-21 22:05:31.241,21.51,102357.29
2018-02-21 22:05:31.245,21.51,102357.29
2018-02-21 22:05:31.249,21.51,102354.63
2018-02-21 22:05:31.253,21.51,102354.63
2018-02-21 22:05:31.257,21.51,102359.97
2018-02-21 22:05:31.258,21.51,102362.64
2018-02-21 22:05:31.261,21.51,102362.64
2018-02-21 22:05:31.266,21.5,102359.19
2018-02-21 22:05:31.270,21.51,102355.39
2018-02-21 22:05:31.274,21.51,102351.96
2018-02-21 22:05:31.278,21.51,102351.96
2018-02-21 22:05:31.282,21.52,102353.5
2018-02-21 22:05:31.286,21.5,102356.52
2018-02-21 22:05:31.291,21.5,102356.52
2018-02-21 22:05:31.294,21.5,102355.75
2018-02-21 22:05:31.295,21.51,102357.29
2018-02-21 22:05:31.298,21.51,102363.41
2018-02-21 22:05:31.302,21.51,102363.41
2018-02-21 22:05:31.306,21.51,102357.29
2018-02-21 22:05:31.310,21.52,102350.83
2018-02-21 22:05:31.315,21.52,102350.83
2018-02-21 22:05:31.319,21.51,102354.63
2018-02-21 22:05:31.323,21.51,102357.29
2018-02-21 22:05:31.327,21.5,102361.08
2018-02-21 22:05:31.331,21.5,102361.08
2018-02-21 22:05:31.332,21.51,102359.97
2018-02-21 22:05:31.335,21.51,102362.64
2018-02-21 22:05:31.339,21.51,102362.64
2018-02-21 22:05:31.344,21.51,102357.29
2018-02-21 22:05:31.347,21.5,102359.19
2018-02-21 22:05:31.351,21.51,102362.64
2018-02-21 22:05:31.355,21.51,102362.64
2018-02-21 22:05:31.360,21.51,102357.29
2018-02-21 22:05:31.364,21.5,102361.86
2018-02-21 22:05:31.368,21.5,102361.86
2018-02-21 22:05:31.369,21.51,102362.64
2018-02-21 22:05:31.372,21.52,102358.85
2018-02-21 22:05:31.376,21.51,102362.64
2018-02-21 22:05:31.380,21.51,102362.64
2018-02-21 22:05:31.384,21.51,102357.29
2018-02-21 22:05:31.389,21.52,102364.17
2018-02-21 22:05:31.393,21.52,102364.17
2018-02-21 22:05:31.397,21.51,102357.29
2018-02-21 22:05:31.400,21.51,102360.74
2018-02-21 22:05:31.405,21.51,102365.3
2018-02-21 22:05:31.407,21.51,102365.3
2018-02-21 22:05:31.409,21.51,102363.41
2018-02-21 22:05:31.413,21.51,102357.29
2018-02-21 22:05:31.417,21.51,102362.64
2018-02-21 22:05:31.421,21.51,102362.64
2018-02-21 22:05:31.425,21.51,102358.07
2018-02-21 22:05:31.429,21.51,102363.41
2018-02-21 22:05:31.434,21.51,102363.41
2018-02-21 22:05:31.437,21.51,102363.41
2018-02-21 22:05:31.441,21.51,102366.08
2018-02-21 22:05:31.443,21.51,102363.41
2018-02-21 22:05:31.445,21.51,102363.41
2018-02-21 22:05:31.450,21.52,102358.85
2018-02-21 22:05:31.454,21.5,102361.86
2018-02-21 22:05:31.459,21.5,102361.86
2018-02-21 22:05:31.462,21.5,102361.08
2018-02-21 22:05:31.466,21.52,102361.51
2018-02-21 22:05:31.470,21.52,102356.17
2018-02-21 22:05:31.474,21.52,102356.17
2018-02-21 22:05:31.478,21.51,102357.29
2018-02-21 22:05:31.479,21.52,102364.17
2018-02-21 22:05:31.482,21.52,102364.17
2018-02-21 22:05:31.487,21.51,102365.3
2018-02-21 22:05:31.490,21.52,102358.85
2018-02-21 22:05:31.495,21.51,102359.97
2018-02-21 22:05:31.499,21.51,102359.97
2018-02-21 22:05:31.503,21.51,102362.64
2018-02-21 22:05:31.507,21.51,102359.97
2018-02-21 22:05:31.511,21.51,102359.97
2018-02-21 22:05:31.515,21.51,102362.64
2018-02-21 22:05:31.516,21.51,102363.41
2018-02-21 22:05:31.519,21.51,102365.3
2018-02-21 22:05:31.524,21.51,102365.3
2018-02-21 22:05:31.528,21.51,102362.64
2018-02-21 22:05:31.532,21.51,102359.97
2018-02-21 22:05:31.536,21.51,102359.97
2018-02-21 22:05:31.540,21.51,102359.97
2018-02-21 22:05:31.545,21.51,102357.29
2018-02-21 22:05:31.548,21.51,102359.97
2018-02-21 22:05:31.552,21.51,102359.97
2018-02-21 22:05:31.554,21.5,102361.86
2018-02-21 22:05:31.556,21.51,102357.29
2018-02-21 22:05:31.560,21.51,102362.64
2018-02-21 22:05:31.564,21.51,102362.64
2018-02-21 22:05:31.569,21.51,102363.41
2018-02-21 22:05:31.574,21.51,102359.97
2018-02-21 22:05:31.578,21.51,102359.97
2018-02-21 22:05:31.581,21.51,102357.29
2018-02-21 22:05:31.585,21.52,102361.51
2018-02-21 22:05:31.589,21.51,102362.64
2018-02-21 22:05:31.592,21.51,102362.64
2018-02-21 22:05:31.594,21.51,102354.63
2018-02-21 22:05:31.597,21.51,102357.29
2018-02-21 22:05:31.601,21.51,102357.29
2018-02-21 22:05:31.605,21.51,102358.07
2018-02-21 22:05:31.609,21.51,102352.73
2018-02-21 22:05:31.614,21.51,102362.64
2018-02-21 22:05:31.618,21.51,102362.64
2018-02-21 22:05:31.622,21.52,102353.5
2018-02-21 22:05:31.626,21.51,102363.41
2018-02-21 22:05:31.630,21.51,102363.41
2018-02-21 22:05:31.631,21.5,102359.19
2018-02-21 22:05:31.634,21.51,102357.29
2018-02-21 22:05:31.639,21.51,102362.64
2018-02-21 22:05:31.643,21.51,102362.64
2018-02-21 22:05:31.646,21.51,102357.29
2018-02-21 22:05:31.651,21.51,102355.39
2018-02-21 22:05:31.655,21.51,102355.39
2018-02-21 22:05:31.659,21.51,102357.29
2018-02-21 22:05:31.662,21.51,102360.74
2018-02-21 22:05:31.666,21.51,102355.39
2018-02-21 22:05:31.668,21.51,102355.39
2018-02-21 22:05:31.671,21.51,102358.07
2018-02-21 22:05:31.675,21.51,102357.29
2018-02-21 22:05:31.679,21.51,102357.29
2018-02-21 22:05:31.683,21.51,102358.07
2018-02-21 22:05:31.687,21.51,102363.41
2018-02-21 22:05:31.691,21.52,102364.17
2018-02-21 22:05:31.696,21.52,102364.17
2018-02-21 22:05:31.700,21.51,102358.07
2018-02-21 22:05:31.704,21.52,102358.85
2018-02-21 22:05:31.705,21.51,102357.29
2018-02-21 22:05:31.708,21.51,102357.29
2018-02-21 22:05:31.712,21.51,102359.97
2018-02-21 22:05:31.716,21.51,102363.41
2018-02-21 22:05:31.720,21.51,102363.41
2018-02-21 22:05:31.724,21.51,102357.29
2018-02-21 22:05:31.729,21.51,102358.07
2018-02-21 22:05:31.733,21.51,102357.29
2018-02-21 22:05:31.736,21.51,102357.29
2018-02-21 22:05:31.740,21.51,102360.74
2018-02-21 22:05:31.741,21.51,102363.41
2018-02-21 22:05:31.745,21.51,102363.41
2018-02-21 22:05:31.749,21.5,102351.19
2018-02-21 22:05:31.753,21.52,102358.85
2018-02-21 22:05:31.757,21.5,102358.42
2018-02-21 22:05:31.761,21.5,102358.42
2018-02-21 22:05:31.765,21.51,102357.29
2018-02-21 22:05:31.769,21.5,102361.86
2018-02-21 22:05:31.773,21.5,102361.86
2018-02-21 22:05:31.777,21.51,102357.29
2018-02-21 22:05:31.778,21.51,102357.29
2018-02-21 22:05:31.781,21.5,102361.86
2018-02-21 22:05:31.786,21.5,102361.86
2018-02-21 22:05:31.790,21.51,102358.07
2018-02-21 22:05:31.794,21.51,102360.74
2018-02-21 22:05:31.798,21.51,102360.74
2018-02-21 22:05:31.802,21.52,102364.17
2018-02-21 22:05:31.806,21.51,102362.64
2018-02-21 22:05:31.810,21.51,102363.41
2018-02-21 22:05:31.814,21.51,102363.41
2018-02-21 22:05:31.815,21.52,102364.17
2018-02-21 22:05:31.818,21.51,102359.97
2018-02-21 22:05:31.822,21.51,102359.97
2018-02-21 22:05:31.827,21.51,102363.41
2018-02-21 22:05:31.831,21.51,102357.29
2018-02-21 22:05:31.834,21.51,102359.97
2018-02-21 22:05:31.839,21.51,102359.97
2018-02-21 22:05:31.843,21.5,102356.52
2018-02-21 22:05:31.847,21.51,102363.41
2018-02-21 22:05:31.850,21.52,102364.17
2018-02-21 22:05:31.852,21.52,102364.17
2018-02-21 22:05:31.855,21.5,102364.53
2018-02-21 22:05:31.860,21.51,102358.07
2018-02-21 22:05:31.863,21.51,102358.07
2018-02-21 22:05:31.868,21.5,102361.86
2018-02-21 22:05:31.872,21.51,102363.41
2018-02-21 22:05:31.876,21.5,102356.52
2018-02-21 22:05:31.880,21.5,102356.52
2018-02-21 22:05:31.884,21.51,102360.74
2018-02-21 22:05:31.888,21.52,102356.17
2018-02-21 22:05:31.890,21.52,102356.17
2018-02-21 22:05:31.892,21.51,102359.97
2018-02-21 22:05:31.896,21.51,102362.64
2018-02-21 22:05:31.900,21.51,102357.29
2018-02-21 22:05:31.904,21.51,102357.29
2018-02-21 22:05:31.909,21.51,102365.3
2018-02-21 22:05:31.913,21.51,102359.97
2018-02-21 22:05:31.917,21.51,102359.97
2018-02-21 22:05:31.921,21.51,102357.29
2018-02-21 22:05:31.925,21.51,102359.97
2018-02-21 22:05:31.927,21.5,102361.08
2018-02-21 22:05:31.929,21.5,102361.08
2018-02-21 22:05:31.933,21.51,102351.96
2018-02-21 22:05:31.937,21.51,102357.29
2018-02-21 22:05:31.941,21.51,102357.29
2018-02-21 22:05:31.945,21.51,102357.29
2018-02-21 22:05:31.950,21.52,102364.17
2018-02-21 22:05:31.954,21.5,102350.41
2018-02-21 22:05:31.958,21.5,102350.41
2018-02-21 22:05:31.962,21.52,102366.85
2018-02-21 22:05:31.963,21.51,102357.29
2018-02-21 22:05:31.966,21.51,102357.29
2018-02-21 22:05:31.970,21.51,102362.64
2018-02-21 22:05:31.974,21.51,102358.07
2018-02-21 22:05:31.978,21.51,102357.29
2018-02-21 22:05:31.982,21.51,102357.29
2018-02-21 22:05:31.986,21.48,102352.71
2018-02-21 22:05:31.990,21.51,102357.29
2018-02-21 22:05:31.994,21.52,102358.85
2018-02-21 22:05:31.998,21.52,102358.85
2018-02-21 22:05:32.000,21.51,102363.41
2018-02-21 22:05:32.002,21.51,102357.29
2018-02-21 22:05:32.007,21.51,102357.29
2018-02-21 22:05:32.011,21.51,102363.41
2018-02-21 22:05:32.015,21.52,102353.5
2018-02-21 22:05:32.019,21.51,102354.63
2018-02-21 22:05:32.023,21.51,102354.63
2018-02-21 22:05:32.027,21.5,102358.42
2018-02-21 22:05:32.032,21.51,102359.97
2018-02-21 22:05:32.036,21.51,102359.97
2018-02-21 22:05:32.040,21.51,102359.97
2018-02-21 22:05:32.040,21.51,102357.29
2018-02-21 22:05:32.043,21.5,102361.08
2018-02-21 22:05:32.048,21.5,102361.08
2018-02-21 22:05:32.052,21.51,102363.41
2018-02-21 22:05:32.056,21.51,102358.07
2018-02-21 22:05:32.060,21.51,102358.07
2018-02-21 22:05:32.064,21.51,102359.97
2018-02-21 22:05:32.068,21.52,102364.17
2018-02-21 22:05:32.072,21.51,102357.29
2018-02-21 22:05:32.076,21.51,102357.29
2018-02-21 22:05:32.077,21.51,102358.07
2018-02-21 22:05:32.081,21.52,102353.5
2018-02-21 22:05:32.085,21.52,102353.5
2018-02-21 22:05:32.088,21.5,102358.42
2018-02-21 22:05:32.093,21.51,102358.07
2018-02-21 22:05:32.096,21.51,102357.29
2018-02-21 22:05:32.100,21.51,102357.29
2018-02-21 22:05:32.104,21.51,102363.41
2018-02-21 22:05:32.108,21.51,102363.41
2018-02-21 22:05:32.112,21.51,102363.41
2018-02-21 22:05:32.114,21.51,102363.41
2018-02-21 22:05:32.117,21.52,102366.85
2018-02-21 22:05:32.124,21.51,102362.64
2018-02-21 22:05:32.127,21.51,102362.64
2018-02-21 22:05:32.130,21.48,102358.05
2018-02-21 22:05:32.134,21.51,102365.3
2018-02-21 22:05:32.139,21.51,102357.29
2018-02-21 22:05:32.142,21.51,102357.29
2018-02-21 22:05:32.146,21.51,102362.64
2018-02-21 22:05:32.150,21.51,102358.07
2018-02-21 22:05:32.152,21.51,102358.07
2018-02-21 22:05:32.155,21.51,102358.07
2018-02-21 22:05:32.159,21.51,102357.29
2018-02-21 22:05:32.163,21.51,102362.64
2018-02-21 22:05:32.167,21.51,102362.64
2018-02-21 22:05:32.170,21.52,102358.85
2018-02-21 22:05:32.175,21.52,102358.85
2018-02-21 22:05:32.179,21.52,102358.85
2018-02-21 22:05:32.183,21.51,102357.29
2018-02-21 22:05:32.186,21.51,102354.63
2018-02-21 22:05:32.187,21.51,102362.64
2018-02-21 22:05:32.191,21.51,102362.64
2018-02-21 22:05:32.195,21.52,102358.85
2018-02-21 22:05:32.199,21.52,102353.5
2018-02-21 22:05:32.203,21.52,102353.5
2018-02-21 22:05:32.207,21.51,102362.64
2018-02-21 22:05:32.212,21.51,102359.97
2018-02-21 22:05:32.216,21.52,102366.85
2018-02-21 22:05:32.220,21.52,102366.85
2018-02-21 22:05:32.224,21.51,102363.41
2018-02-21 22:05:32.226,21.52,102358.85
2018-02-21 22:05:32.228,21.52,102358.85
2018-02-21 22:05:32.232,21.52,102364.17
2018-02-21 22:05:32.236,21.51,102363.41
2018-02-21 22:05:32.240,21.51,102358.07
2018-02-21 22:05:32.244,21.51,102358.07
2018-02-21 22:05:32.249,21.52,102358.85
2018-02-21 22:05:32.253,21.52,102358.85
2018-02-21 22:05:32.257,21.52,102358.85
2018-02-21 22:05:32.260,21.52,102358.85
2018-02-21 22:05:32.261,21.52,102358.85
2018-02-21 22:05:32.265,21.51,102358.07
2018-02-21 22:05:32.269,21.51,102358.07
2018-02-21 22:05:32.273,21.51,102357.29
2018-02-21 22:05:32.277,21.52,102359.61
2018-02-21 22:05:32.281,21.5,102355.75
2018-02-21 22:05:32.285,21.5,102355.75
2018-02-21 22:05:32.289,21.52,102358.85
2018-02-21 22:05:32.293,21.51,102357.29
2018-02-21 22:05:32.297,21.51,102357.29
2018-02-21 22:05:32.299,21.51,102362.64
2018-02-21 22:05:32.303,21.51,102358.07
2018-02-21 22:05:32.306,21.51,102362.64
2018-02-21 22:05:32.310,21.51,102362.64
2018-02-21 22:05:32.314,21.51,102362.64
2018-02-21 22:05:32.318,21.51,102362.64
2018-02-21 22:05:32.322,21.51,102362.64
